,parcelid,aircon,num_bathroom,num_bedroom,quality,num_bathroom_calc,area_total_calc,area_live_finished,fips,num_bath,num_garage,area_garage,heating,latitude,longitude,area_lot,num_pool,pooltypeid7,zoning_landuse_county,zoning_landuse,zoning_property,rawcensustractandblock,region_city,region_county,region_neighbor,region_zip,num_room,num_unit,build_year,tax_building,tax_total,tax_year,tax_land,tax_property,censustractandblock,logerror,transactiondate
1186,14186244,,2.0,3.0,,2.0,1243.0,1243.0,6059,2.0,2.0,440.0,,33886168,-117823170,8432.0,1.0,1.0,122,261,,60590218.022012,21412.0,1286,,97078.0,6.0,,1962.0,84008.0,556295.0,2015,472287.0,6488.3,60590218022012.0,0.005382853,2017-01-01
1187,14186244,,2.0,3.0,,2.0,1243.0,1243.0,6059,2.0,2.0,440.0,,33886168,-117823170,8432.0,1.0,1.0,122,261,,60590218.02,21412.0,1286,,97078.0,6.0,,1962.0,85289.0,564778.0,2016,479489.0,6488.3,60590200000000.0,0.005382853,2017-01-01
1188,14186297,,2.5,4.0,,,2343.0,,6059,,0.0,0.0,,33879789,-117816714,20019.0,,,122,261,,60590218.20101,21412.0,1286,,97078.0,8.0,,1975.0,214745.0,243602.0,2015,28857.0,3167.96,60590218201010.0,0.2293631682,2017-03-01
1189,14186297,,2.5,4.0,,,2343.0,,6059,,0.0,0.0,,33879789,-117816714,19953.0,,,122,261,,60590218.2,21412.0,1286,,97078.0,8.0,,1975.0,218019.0,247316.0,2016,29297.0,3167.96,60590200000000.0,0.2293631682,2017-03-01
1190,14187210,,5.5,4.0,,5.5,4720.0,4720.0,6059,5.0,2.0,675.0,,33885451,-117820279,19200.0,,,122,261,,60590218.022013,21412.0,1286,,97078.0,0.0,,2000.0,721257.0,1530493.0,2015,809236.0,17240.32,60590218022013.0,0.12071252260000001,2017-07-05
1191,14187210,,5.5,4.0,,5.5,4720.0,4720.0,6059,5.0,2.0,675.0,,33885451,-117820279,19200.0,,,122,261,,60590218.02,21412.0,1286,,97078.0,0.0,,2000.0,732256.0,1553833.0,2016,821577.0,17240.32,60590200000000.0,0.12071252260000001,2017-07-05
1192,14195171,13.0,2.0,3.0,,2.0,1223.0,1223.0,6059,2.0,2.0,433.0,,33866340,-117789729,1950.0,,,122,261,,60590218.163014,21412.0,1286,,97078.0,6.0,,1964.0,82197.0,193047.0,2015,110850.0,2477.26,60590218163014.0,0.3927,2016-07-28
1193,14195171,13.0,2.0,3.0,,2.0,1223.0,1223.0,6059,2.0,2.0,433.0,,33866340,-117789729,1950.0,,,122,261,,60590218.16,21412.0,1286,,97078.0,6.0,,1964.0,83450.0,195990.0,2016,112540.0,2477.26,60590200000000.0,0.3927,2016-07-28
1194,14201567,,2.0,3.0,,2.0,1708.0,1708.0,6059,2.0,2.0,594.0,,33875886,-117725078,10400.0,,,122,261,,60590218.272008,21412.0,1286,,97079.0,0.0,,1987.0,174961.0,295287.0,2015,120326.0,3972.32,60590218272008.0,0.0178,2016-03-25
1195,14201567,,2.0,3.0,,2.0,1708.0,1708.0,6059,2.0,2.0,594.0,,33875886,-117725078,10400.0,,,122,261,,60590218.27,21412.0,1286,,97079.0,0.0,,1987.0,177629.0,299790.0,2016,122161.0,3972.32,60590200000000.0,0.0178,2016-03-25
1196,14201690,,3.0,3.0,,3.0,2856.0,2856.0,6059,3.0,2.0,547.0,,33878554,-117726884,10400.0,1.0,1.0,122,261,,60590218.272007,21412.0,1286,,97079.0,0.0,,1987.0,280560.0,471413.0,2015,190853.0,5916.18,60590218272007.0,0.0817641014,2017-01-30
1197,14201690,,3.0,3.0,,3.0,2856.0,2856.0,6059,3.0,2.0,547.0,,33878554,-117726884,10400.0,1.0,1.0,122,261,,60590218.27,21412.0,1286,,97079.0,0.0,,1987.0,284838.0,478602.0,2016,193764.0,5916.18,60590200000000.0,0.0817641014,2017-01-30
1198,14213070,,3.0,4.0,,3.0,2651.0,2651.0,6059,3.0,2.0,601.0,,33837949,-117819735,43560.0,1.0,1.0,122,261,,60590219.152027,16764.0,1286,113455.0,97026.0,8.0,,1977.0,261982.0,427141.0,2015,165159.0,4754.18,60590219152027.0,0.0507,2016-07-14
1199,14213070,,3.0,4.0,,3.0,2651.0,2651.0,6059,3.0,2.0,601.0,,33837949,-117819735,43560.0,1.0,1.0,122,261,,60590219.15,16764.0,1286,113455.0,97026.0,8.0,,1977.0,265977.0,433654.0,2016,167677.0,4754.18,60590200000000.0,0.0507,2016-07-14
1200,14216156,13.0,2.5,2.0,,2.5,1404.0,1404.0,6059,2.0,2.0,420.0,,33847552,-117793300,1537.0,,,122,261,,60590219.151012,16764.0,1286,113455.0,97026.0,6.0,,1976.0,120428.0,410000.0,2015,289572.0,4839.86,60590219151012.0,0.0164520828,2017-05-15
1201,14216156,13.0,2.5,2.0,,2.5,1404.0,1404.0,6059,2.0,2.0,420.0,,33847552,-117793300,1537.0,,,122,261,,60590219.15,16764.0,1286,113455.0,97026.0,6.0,,1976.0,120467.0,442000.0,2016,321533.0,4839.86,60590200000000.0,0.0164520828,2017-05-15
1202,14222785,,2.0,4.0,,2.0,1700.0,1700.0,6059,2.0,2.0,462.0,,33818107,-117830004,9605.0,,,122,261,,60590758.111012,33252.0,1286,,97065.0,7.0,,1960.0,85239.0,258547.0,2015,173308.0,3058.5,60590758111012.0,0.023314010700000002,2017-06-14
1203,14222785,,2.0,4.0,,2.0,1700.0,1700.0,6059,2.0,2.0,462.0,,33818107,-117830004,9605.0,,,122,261,,60590758.11,33252.0,1286,,97065.0,7.0,,1960.0,86538.0,262489.0,2016,175951.0,3058.5,60590800000000.0,0.023314010700000002,2017-06-14
1204,14229735,,2.0,4.0,,2.0,2116.0,2116.0,6059,2.0,2.0,407.0,,33811853,-117827593,7977.0,,,122,261,,60590758.12200301,33252.0,1286,,97065.0,6.0,,1963.0,260405.0,449486.0,2015,189081.0,4989.6,60590758122003.0,0.0646024687,2017-08-14
1205,14229735,,2.0,4.0,,2.0,2116.0,2116.0,6059,2.0,2.0,407.0,,33811853,-117827593,7977.0,,,122,261,,60590758.12,33252.0,1286,,97065.0,6.0,,1963.0,264376.0,456340.0,2016,191964.0,4989.6,60590800000000.0,0.0646024687,2017-08-14
1206,14234322,13.0,2.0,4.0,,2.0,1759.0,1759.0,6059,2.0,2.0,460.0,,33798106,-117829772,6000.0,,,122,261,,60590758.15102,33252.0,1286,,97065.0,7.0,,1971.0,105823.0,476256.0,2015,370433.0,5685.9,60590758151020.0,0.0247812538,2017-06-01
1207,14234322,13.0,2.0,4.0,,2.0,1759.0,1759.0,6059,2.0,2.0,460.0,,33798106,-117829772,6000.0,,,122,261,,60590758.15,33252.0,1286,,97065.0,7.0,,1971.0,115114.0,516714.0,2016,401600.0,5685.9,60590800000000.0,0.0247812538,2017-06-01
1208,14246797,,2.5,3.0,,2.5,2058.0,2058.0,6059,2.0,2.0,441.0,,33764127,-117819166,10000.0,1.0,1.0,122,261,,60590757.022002,40081.0,1286,,97005.0,6.0,,1968.0,88406.0,123080.0,2015,34674.0,1795.12,60590757022002.0,0.042100000000000005,2016-01-12
1209,14246797,,2.5,3.0,,2.5,2058.0,2058.0,6059,2.0,2.0,441.0,,33764127,-117819166,10000.0,1.0,1.0,122,261,,60590757.02,40081.0,1286,,97005.0,6.0,,1968.0,89754.0,124956.0,2016,35202.0,1795.12,60590800000000.0,0.042100000000000005,2016-01-12
1210,14254998,13.0,2.0,3.0,,2.0,2144.0,2144.0,6059,2.0,2.0,497.0,,33755411,-117825803,8820.0,1.0,1.0,122,261,,60590755.041016005,27491.0,1286,,97016.0,6.0,,1963.0,151361.0,304242.0,2015,152881.0,3694.44,60590755041016.0,-0.0182,2016-02-26
1211,14254998,13.0,2.0,3.0,,2.0,2144.0,2144.0,6059,2.0,2.0,497.0,,33755411,-117825803,8820.0,1.0,1.0,122,261,,60590755.04,27491.0,1286,,97016.0,6.0,,1963.0,153669.0,308881.0,2016,155212.0,3694.44,60590800000000.0,-0.0182,2016-02-26
1212,14260214,,1.0,2.0,,1.0,1533.0,1533.0,6059,1.0,1.0,324.0,,33755886,-117882178,7898.0,,,122,261,,60590751.00400899,47568.0,1286,268572.0,97006.0,0.0,,1927.0,56664.0,434000.0,2015,377336.0,5185.8,60590751004009.0,0.0286,2016-05-06
1213,14260214,,1.0,2.0,,1.0,1533.0,1533.0,6059,1.0,1.0,324.0,,33755886,-117882178,7898.0,,,122,261,,60590751.0,47568.0,1286,268572.0,97006.0,0.0,,1927.0,57528.0,440618.0,2016,383090.0,5185.8,60590800000000.0,0.0286,2016-05-06
1214,14265012,,2.0,3.0,,2.0,1869.0,1869.0,6059,2.0,2.0,456.0,,33696868,-117878033,6479.0,,,122,261,,60590740.062002,47568.0,1286,268482.0,97007.0,7.0,,1970.0,103554.0,292437.0,2015,188883.0,3659.0,60590740062002.0,0.07880000000000001,2016-01-08
1215,14265012,,2.0,3.0,,2.0,1869.0,1869.0,6059,2.0,2.0,456.0,,33696868,-117878033,6479.0,,,122,261,,60590740.06,47568.0,1286,268482.0,97007.0,7.0,,1970.0,105133.0,296896.0,2016,191763.0,3659.0,60590700000000.0,0.07880000000000001,2016-01-08
1216,14278597,,3.0,4.0,,3.0,2168.0,2168.0,6059,3.0,2.0,480.0,,33630048,-117901642,7980.0,1.0,,122,261,,60590630.101002,53571.0,1286,,96978.0,6.0,,1959.0,155759.0,1598392.0,2015,1442633.0,17305.68,60590630101002.0,0.0467206957,2017-03-27
1217,14278597,,3.0,4.0,,3.0,2168.0,2168.0,6059,3.0,2.0,480.0,,33630048,-117901642,7980.0,1.0,,122,261,,60590630.1,53571.0,1286,,96978.0,6.0,,1959.0,158134.0,1622767.0,2016,1464633.0,17305.68,60590600000000.0,0.0467206957,2017-03-27
1218,14278942,,2.0,2.0,,2.0,1234.0,1234.0,6059,2.0,2.0,440.0,,33626156,-117910979,6000.0,,,122,261,,60590633.02400601,38032.0,1286,,96959.0,4.0,,1959.0,63739.0,974476.0,2015,910737.0,11037.48,60590633024006.0,0.2263,2016-03-07
1219,14278942,,2.0,2.0,,2.0,1234.0,1234.0,6059,2.0,2.0,440.0,,33626156,-117910979,6000.0,,,122,261,,60590633.02,38032.0,1286,,96959.0,4.0,,1959.0,64711.0,989336.0,2016,924625.0,11037.48,60590600000000.0,0.2263,2016-03-07
1220,14289832,,3.0,5.0,,3.0,2399.0,2399.0,6059,3.0,2.0,609.0,,33692471,-117800825,4785.0,1.0,,122,261,,60590525.152001,52650.0,1286,275979.0,96943.0,0.0,,1995.0,406780.0,1101816.0,2015,695036.0,12586.68,60590525152001.0,0.012783542600000001,2017-06-02
1221,14289832,,3.0,5.0,,3.0,2399.0,2399.0,6059,3.0,2.0,609.0,,33692471,-117800825,4785.0,1.0,,122,261,,60590525.15,52650.0,1286,275979.0,96943.0,0.0,,1995.0,412983.0,1118618.0,2016,705635.0,12586.68,60590500000000.0,0.012783542600000001,2017-06-02
1222,14293412,,2.5,2.0,,2.5,1696.0,1696.0,6059,2.0,2.0,420.0,,33657137,-117897092,1580.0,,,122,261,,60590631.023002,38032.0,1286,,96959.0,5.0,,1981.0,147090.0,555000.0,2015,407910.0,6276.7,60590631023002.0,0.0207509786,2017-06-30
1223,14293412,,2.5,2.0,,2.5,1696.0,1696.0,6059,2.0,2.0,420.0,,33657137,-117897092,1580.0,,,122,261,,60590631.02,38032.0,1286,,96959.0,5.0,,1981.0,149333.0,563463.0,2016,414130.0,6276.7,60590600000000.0,0.0207509786,2017-06-30
1224,14293534,,3.0,4.0,,3.0,2138.0,2138.0,6059,3.0,2.0,419.0,,33653813,-117895158,5600.0,,,122,261,,60590631.023005,38032.0,1286,,96959.0,7.0,,1963.0,80039.0,105587.0,2015,25548.0,1703.9,60590631023005.0,0.004,2016-09-30
1225,14293534,,3.0,4.0,,3.0,2138.0,2138.0,6059,3.0,2.0,419.0,,33653813,-117895158,5600.0,,,122,261,,60590631.023005,38032.0,1286,,96959.0,7.0,,1963.0,80039.0,105587.0,2015,25548.0,1703.9,60590631023005.0,-0.0178378434,2017-06-30
1226,14293534,,3.0,4.0,,3.0,2138.0,2138.0,6059,3.0,2.0,419.0,,33653813,-117895158,5600.0,,,122,261,,60590631.02,38032.0,1286,,96959.0,7.0,,1963.0,81259.0,107197.0,2016,25938.0,1703.9,60590600000000.0,0.004,2016-09-30
1227,14293534,,3.0,4.0,,3.0,2138.0,2138.0,6059,3.0,2.0,419.0,,33653813,-117895158,5600.0,,,122,261,,60590631.02,38032.0,1286,,96959.0,7.0,,1963.0,81259.0,107197.0,2016,25938.0,1703.9,60590600000000.0,-0.0178378434,2017-06-30
1228,14313825,,4.5,4.0,,4.5,3518.0,3518.0,6059,4.0,2.0,485.0,,33623157,-117858636,6370.0,1.0,1.0,122,261,,60590626.441009,53571.0,1286,,96978.0,6.0,,2007.0,772058.0,2612757.0,2015,1840699.0,28187.86,60590626441009.0,-0.024168467000000003,2017-02-24
1229,14313825,,4.5,4.0,,4.5,3518.0,3518.0,6059,4.0,2.0,485.0,,33623157,-117858636,6370.0,1.0,1.0,122,261,,60590626.44,53571.0,1286,,96978.0,6.0,,2007.0,783831.0,2652601.0,2016,1868770.0,28187.86,60590600000000.0,-0.024168467000000003,2017-02-24
1230,14316113,,4.5,4.0,,4.5,4510.0,4510.0,6059,4.0,2.0,588.0,,33629642,-117853405,12368.0,,,122,261,,60590626.443029,53571.0,1286,,96978.0,0.0,,1998.0,926584.0,2518563.0,2015,1591979.0,29870.66,60590626443029.0,0.0334,2016-03-21
1231,14316113,,4.5,4.0,,4.5,4510.0,4510.0,6059,4.0,2.0,588.0,,33629642,-117853405,12368.0,,,122,261,,60590626.44,53571.0,1286,,96978.0,0.0,,1998.0,940714.0,2556971.0,2016,1616257.0,29870.66,60590600000000.0,0.0334,2016-03-21
1232,14321046,,2.5,3.0,,2.5,2628.0,2628.0,6059,2.0,2.0,450.0,,33638628,-117803164,8060.0,,,122,261,,60590626.311002,52650.0,1286,275785.0,96940.0,8.0,,1979.0,239051.0,1063448.0,2015,824397.0,11178.68,60590626311002.0,0.0354,2016-08-02
1233,14321046,,2.5,3.0,,2.5,2628.0,2628.0,6059,2.0,2.0,450.0,,33638628,-117803164,8060.0,,,122,261,,60590626.31,52650.0,1286,275785.0,96940.0,8.0,,1979.0,242696.0,1079665.0,2016,836969.0,11178.68,60590600000000.0,0.0354,2016-08-02
1234,14337256,,3.0,4.0,,3.0,2592.0,2592.0,6059,3.0,3.0,763.0,,33769328,-117786579,12672.0,1.0,1.0,122,261,,60590756.041001,40081.0,1286,,97005.0,9.0,,1964.0,177451.0,953655.0,2015,776204.0,10847.42,60590756041001.0,0.041100000000000005,2016-05-03
1235,14337256,,3.0,4.0,,3.0,2592.0,2592.0,6059,3.0,3.0,763.0,,33769328,-117786579,12672.0,1.0,1.0,122,261,,60590756.04,40081.0,1286,,97005.0,9.0,,1964.0,180157.0,968198.0,2016,788041.0,10847.42,60590800000000.0,0.041100000000000005,2016-05-03
1236,14339281,,3.5,4.0,,3.5,2564.0,2564.0,6059,3.0,2.0,575.0,,33860819,-117722317,5351.0,1.0,,122,261,,60590219.243031,16764.0,1286,113455.0,97027.0,0.0,,1997.0,390130.0,839000.0,2015,448870.0,8942.8,60590219243031.0,-0.0284,2016-06-09
1237,14339281,,3.5,4.0,,3.5,2564.0,2564.0,6059,3.0,2.0,575.0,,33860819,-117722317,5351.0,1.0,,122,261,,60590219.24,16764.0,1286,113455.0,97027.0,0.0,,1997.0,390130.0,839000.0,2016,448870.0,8942.8,60590200000000.0,-0.0284,2016-06-09
1238,14350053,,3.0,3.0,,3.0,2445.0,2445.0,6059,3.0,2.0,581.0,,33727244,-117747928,6496.0,,,122,261,,60590524.204,52650.0,1286,403127.0,96954.0,0.0,,1999.0,323348.0,558288.0,2015,234940.0,7741.92,60590524204000.0,0.0182470855,2017-07-12
1239,14350053,,3.0,3.0,,3.0,2445.0,2445.0,6059,3.0,2.0,581.0,,33727244,-117747928,6496.0,,,122,261,,60590524.2,52650.0,1286,403127.0,96954.0,0.0,,1999.0,328279.0,566801.0,2016,238522.0,7741.92,60590500000000.0,0.0182470855,2017-07-12
1240,14366202,,2.5,3.0,,2.5,1733.0,1733.0,6059,2.0,2.0,409.0,,33657421,-117687859,3850.0,,,122,261,,60590524.251,32380.0,1286,,96962.0,0.0,,1986.0,149388.0,279236.0,2015,129848.0,6737.78,60590524251000.0,0.009000000000000001,2016-09-14
1241,14366202,,2.5,3.0,,2.5,1733.0,1733.0,6059,2.0,2.0,409.0,,33657421,-117687859,3850.0,,,122,261,,60590524.25,32380.0,1286,,96962.0,0.0,,1986.0,141650.0,638592.0,2016,496942.0,6737.78,60590500000000.0,0.009000000000000001,2016-09-14
1242,14367332,,2.5,4.0,,2.5,1796.0,1796.0,6059,2.0,1.0,376.0,,33684937,-117670533,3375.0,,,122,261,,60590524.222,32380.0,1286,,96946.0,0.0,,1994.0,239953.0,616000.0,2015,376047.0,7177.76,60590524222000.0,0.0137408708,2017-01-31
1243,14367332,,2.5,4.0,,2.5,1796.0,1796.0,6059,2.0,1.0,376.0,,33684937,-117670533,3375.0,,,122,261,,60590524.22,32380.0,1286,,96946.0,0.0,,1994.0,239953.0,616000.0,2016,376047.0,7177.76,60590500000000.0,0.0137408708,2017-01-31
1244,14368935,,2.5,3.0,,2.5,1717.0,1717.0,6059,2.0,2.0,448.0,,33631327,-117680460,5200.0,1.0,,122,261,,60590320.272017,32380.0,1286,,96962.0,7.0,,1981.0,146718.0,459844.0,2015,313126.0,4829.1,60590320272017.0,0.013900000000000001,2016-08-01
1245,14368935,,2.5,3.0,,2.5,1717.0,1717.0,6059,2.0,2.0,448.0,,33631327,-117680460,5200.0,1.0,,122,261,,60590320.27,32380.0,1286,,96962.0,7.0,,1981.0,148955.0,466856.0,2016,317901.0,4829.1,60590300000000.0,0.013900000000000001,2016-08-01
1246,14373102,,2.0,3.0,,2.0,1538.0,1538.0,6059,2.0,2.0,483.0,,33636834,-117682874,5335.0,,,122,261,,60590524.163002,32380.0,1286,,96962.0,6.0,,1974.0,102399.0,543043.0,2015,440644.0,5752.58,60590524163002.0,0.015503190200000001,2017-09-07
1247,14373102,,2.0,3.0,,2.0,1538.0,1538.0,6059,2.0,2.0,483.0,,33636834,-117682874,5335.0,,,122,261,,60590524.16,32380.0,1286,,96962.0,6.0,,1974.0,103960.0,551324.0,2016,447364.0,5752.58,60590500000000.0,0.015503190200000001,2017-09-07
1248,14375270,13.0,2.5,4.0,,2.5,2474.0,2474.0,6059,2.0,2.0,471.0,,33649757,-117690495,5000.0,,,122,261,,60590524.083036,32380.0,1286,,96962.0,9.0,,1978.0,125382.0,214215.0,2015,88833.0,2212.72,60590524083036.0,-0.002,2016-10-07
1249,14375270,13.0,2.5,4.0,,2.5,2474.0,2474.0,6059,2.0,2.0,471.0,,33649757,-117690495,5000.0,,,122,261,,60590524.08,32380.0,1286,,96962.0,9.0,,1978.0,127294.0,217481.0,2016,90187.0,2212.72,60590500000000.0,-0.002,2016-10-07
1250,14375729,5.0,2.0,3.0,,2.0,1120.0,1120.0,6059,2.0,2.0,441.0,6.0,33620911,-117738349,5000.0,,,122,261,,60590626.212001,25458.0,1286,,96971.0,5.0,,1971.0,66561.0,389238.0,2015,322677.0,4018.36,60590626212001.0,-0.0258821839,2017-05-31
1251,14375729,5.0,2.0,3.0,,2.0,1120.0,1120.0,6059,2.0,2.0,441.0,6.0,33620911,-117738349,5000.0,,,122,261,,60590626.21,25458.0,1286,,96971.0,5.0,,1971.0,67576.0,395173.0,2016,327597.0,4018.36,60590600000000.0,-0.0258821839,2017-05-31
1252,14378700,,2.0,3.0,,2.0,1224.0,1224.0,6059,2.0,2.0,460.0,,33627154,-117710880,6240.0,,,122,261,,60590524.101004,32380.0,1286,,96962.0,6.0,,1974.0,68935.0,164419.0,2015,95484.0,1765.82,60590524101004.0,-0.012100000000000001,2016-03-15
1253,14378700,,2.0,3.0,,2.0,1224.0,1224.0,6059,2.0,2.0,460.0,,33627154,-117710880,6240.0,,,122,261,,60590524.1,32380.0,1286,,96962.0,6.0,,1974.0,71419.0,560000.0,2016,488581.0,1765.82,60590500000000.0,-0.012100000000000001,2016-03-15
1254,14388131,,2.5,4.0,,2.5,2305.0,2305.0,6059,2.0,2.0,654.0,,33579233,-117701134,8800.0,,,122,261,,60590423.273015,25458.0,1286,,96971.0,0.0,,1986.0,216099.0,313793.0,2015,97694.0,3301.28,60590423273015.0,0.0507,2016-07-27
1255,14388131,,2.5,4.0,,2.5,2305.0,2305.0,6059,2.0,2.0,654.0,,33579233,-117701134,8800.0,,,122,261,,60590423.27,25458.0,1286,,96971.0,0.0,,1986.0,219394.0,318578.0,2016,99184.0,3301.28,60590400000000.0,0.0507,2016-07-27
1256,14390605,,4.0,4.0,,4.0,3656.0,3656.0,6059,4.0,2.0,580.0,,33568954,-117678415,8050.0,,,122,261,,60590423.332009,25458.0,1286,,96971.0,0.0,,1989.0,339062.0,1026255.0,2015,687193.0,10754.3,60590423332009.0,-0.0354909116,2017-05-30
1257,14390605,,4.0,4.0,,4.0,3656.0,3656.0,6059,4.0,2.0,580.0,,33568954,-117678415,8050.0,,,122,261,,60590423.33,25458.0,1286,,96971.0,0.0,,1989.0,344232.0,1041905.0,2016,697673.0,10754.3,60590400000000.0,-0.0354909116,2017-05-30
1258,14391093,,2.5,3.0,,2.5,1408.0,1408.0,6059,2.0,1.0,392.0,,33577924,-117736880,5175.0,,,122,261,,60590626.382005006,37086.0,1286,,96974.0,0.0,,1994.0,169068.0,600000.0,2015,430932.0,6041.92,60590626382005.0,-0.1087,2016-11-12
1259,14391093,,2.5,3.0,,2.5,1408.0,1408.0,6059,2.0,1.0,392.0,,33577924,-117736880,5175.0,,,122,261,,60590626.38,37086.0,1286,,96974.0,0.0,,1994.0,169068.0,600000.0,2016,430932.0,6041.92,60590600000000.0,-0.1087,2016-11-12
1260,14396032,,3.0,4.0,,3.0,2566.0,2566.0,6059,3.0,2.0,616.0,,33557637,-117691832,6020.0,,,122,261,,60590423.352003,25459.0,1286,,96987.0,0.0,,1999.0,340952.0,886143.0,2015,545191.0,9051.76,60590423352003.0,0.0169329675,2017-03-16
1261,14396032,,3.0,4.0,,3.0,2566.0,2566.0,6059,3.0,2.0,616.0,,33557637,-117691832,6020.0,,,122,261,,60590423.35,25459.0,1286,,96987.0,0.0,,1999.0,346151.0,899656.0,2016,553505.0,9051.76,60590400000000.0,0.0169329675,2017-03-16
1262,14396132,,3.0,4.0,,3.0,2718.0,2718.0,6059,3.0,2.0,530.0,,33557022,-117693766,5159.0,,,122,261,,60590423.352006,25459.0,1286,,96987.0,0.0,,1999.0,262186.0,577588.0,2015,315402.0,5881.8,60590423352006.0,0.0178,2016-10-06
1263,14396132,,3.0,4.0,,3.0,2718.0,2718.0,6059,3.0,2.0,530.0,,33557022,-117693766,5159.0,,,122,261,,60590423.35,25459.0,1286,,96987.0,0.0,,1999.0,266184.0,586396.0,2016,320212.0,5881.8,60590400000000.0,0.0178,2016-10-06
1264,14399561,,3.0,4.0,,3.0,2834.0,2834.0,6059,3.0,2.0,557.0,,33556040,-117724900,4339.0,,,122,261,,60590626.393013,37086.0,1286,,96974.0,0.0,,1999.0,359168.0,848000.0,2015,488832.0,9482.12,60590626393013.0,0.0325782363,2017-01-13
1265,14399561,,3.0,4.0,,3.0,2834.0,2834.0,6059,3.0,2.0,557.0,,33556040,-117724900,4339.0,,,122,261,,60590626.39,37086.0,1286,,96974.0,0.0,,1999.0,398523.0,943142.0,2016,544619.0,9482.12,60590600000000.0,0.0325782363,2017-01-13
1266,14408396,,2.0,3.0,,2.0,1262.0,1262.0,6059,2.0,2.0,469.0,,33533914,-117668176,3000.0,,,122,261,,60590320.221011,33840.0,1286,,96985.0,6.0,,1972.0,71649.0,337096.0,2015,265447.0,3530.88,60590320221011.0,-0.0987555422,2017-08-04
1267,14408396,,2.0,3.0,,2.0,1262.0,1262.0,6059,2.0,2.0,469.0,,33533914,-117668176,3000.0,,,122,261,,60590320.22,33840.0,1286,,96985.0,6.0,,1972.0,72741.0,342236.0,2016,269495.0,3530.88,60590300000000.0,-0.0987555422,2017-08-04
1268,14409302,,4.5,4.0,,4.5,4632.0,4632.0,6059,4.0,4.0,881.0,,33514120,-117641755,42000.0,1.0,,122,261,,60590320.611026,33840.0,1286,,96985.0,0.0,,1986.0,615084.0,1006396.0,2015,391312.0,10649.86,60590320611026.0,0.1230035502,2017-05-22
1269,14409302,,4.5,4.0,,4.5,4632.0,4632.0,6059,4.0,4.0,881.0,,33514120,-117641755,42000.0,1.0,,122,261,,60590320.61,33840.0,1286,,96985.0,0.0,,1986.0,624464.0,1021743.0,2016,397279.0,10649.86,60590300000000.0,0.1230035502,2017-05-22
1270,14412068,,2.5,3.0,,2.5,1979.0,1979.0,6059,2.0,2.0,568.0,,33522580,-117696008,8320.0,,,122,261,,60590423.303,25459.0,1286,,96987.0,0.0,,1987.0,227439.0,405299.0,2015,177860.0,4182.58,60590423303000.0,0.0390371684,2017-05-10
1271,14412068,,2.5,3.0,,2.5,1979.0,1979.0,6059,2.0,2.0,568.0,,33522580,-117696008,8320.0,,,122,261,,60590423.3,25459.0,1286,,96987.0,0.0,,1987.0,230907.0,411479.0,2016,180572.0,4182.58,60590400000000.0,0.0390371684,2017-05-10
1272,14414343,,3.0,4.0,,3.0,2104.0,2104.0,6059,3.0,2.0,441.0,,33553338,-117702805,3825.0,,,122,261,,60590423.344,25459.0,1286,,96987.0,8.0,,1977.0,175326.0,665596.0,2015,490270.0,6856.78,60590423344000.0,0.8352962570000001,2017-08-11
1273,14414343,,3.0,4.0,,3.0,2104.0,2104.0,6059,3.0,2.0,441.0,,33553338,-117702805,3825.0,,,122,261,,60590423.34,25459.0,1286,,96987.0,8.0,,1977.0,177999.0,675746.0,2016,497747.0,6856.78,60590400000000.0,0.8352962570000001,2017-08-11
1274,14417832,,3.0,4.0,,3.0,2585.0,2585.0,6059,3.0,2.0,588.0,,33531224,-117726315,6000.0,,,122,261,,60590423.251013,25459.0,1286,,96987.0,0.0,,1987.0,248984.0,686123.0,2015,437139.0,6996.84,60590423251013.0,-0.0317369218,2017-02-22
1275,14417832,,3.0,4.0,,3.0,2585.0,2585.0,6059,3.0,2.0,588.0,,33531224,-117726315,6000.0,,,122,261,,60590423.25,25459.0,1286,,96987.0,0.0,,1987.0,252781.0,696586.0,2016,443805.0,6996.84,60590400000000.0,-0.0317369218,2017-02-22
1276,14431231,,2.0,4.0,,2.0,1378.0,1378.0,6059,2.0,2.0,500.0,,33480448,-117699791,5712.0,,,122,261,,60590423.381014,17686.0,1286,,96961.0,7.0,,1971.0,87173.0,635000.0,2015,547827.0,8263.84,60590423381014.0,-0.007,2016-06-15
1277,14431231,,2.0,4.0,,2.0,1378.0,1378.0,6059,2.0,2.0,500.0,,33480448,-117699791,5712.0,,,122,261,,60590423.38,17686.0,1286,,96961.0,7.0,,1971.0,87173.0,710000.0,2016,622827.0,8263.84,60590400000000.0,-0.007,2016-06-15
1278,14432845,,3.0,3.0,,3.0,2547.0,2547.0,6059,3.0,2.0,472.0,,33484712,-117696052,5250.0,,,122,261,,60590423.393,17686.0,1286,,96961.0,8.0,,1986.0,214224.0,417880.0,2015,203656.0,4434.88,60590423393000.0,0.1082864199,2017-06-09
1279,14432845,,3.0,3.0,,3.0,2547.0,2547.0,6059,3.0,2.0,472.0,,33484712,-117696052,5250.0,,,122,261,,60590423.39,17686.0,1286,,96961.0,8.0,,1986.0,217490.0,424252.0,2016,206762.0,4434.88,60590400000000.0,0.1082864199,2017-06-09
